plant_code,plant_code_unique,plant_name,generator_id,state,county,ba,nerc_region,azimuth,tilt,system_capacity,module_type,array_type,lat,lon,losses
63888,63888,"ESIL-PFCHICAGO 3, LLC",PF3CH,IL,Cook,MISO,RFC,190,5,1400,0,0,41.849,-87.669,14
63889,63889,"ESIL-PFCHICAGO 2, LLC",PF2CH,IL,Cook,MISO,RFC,179,5,1000,0,0,41.817,-87.735,14
63893,63893,"GD Hopkinton Main I, LLC","MAIN1,MAIN2,MAIN3",RI,Washington,ISNE,NPCC,5,20,10600,0,0,41.438293,-71.781092,14
63899,63899,Cornillie 2 Community (CSG),CORN,MN,Chisago,MISO,MRO,180,30,1400,0,0,45.45942,-92.89476,14
63903,63903,Pinesburg Solar LLC,PINE1,MD,Washington,PJM,RFC,180,2,4300,0,2,39.625172,-77.860901,14
63904,63904,Timonium Fairgrounds,FAIR1,MD,Baltimore,PJM,RFC,189,10,1900,0,0,39.447,-76.63,14
63906,63906,"Turquoise Nevada, LLC",142,NV,Washoe,NEVP,WECC,180,25,60000,0,0,39.57395,-119.5242,14
63908,63908,SulusSolar17,SS17,OR,Clackamas,PGE,WECC,180,25,3100,0,0,45.34891,-122.433515,14
63925,63925,Riley,RILEY,OR,Harney,BPAT,WECC,180,60,10000,0,2,43.5559,-119.6852,14
63926,63926,Fort Rock IV,FRIV,OR,Lake,BPAT,WECC,180,60,10000,0,2,43.38988,-120.956087,14
63928,63928,Vacaville Hospital,6701,CA,Solano,CISO,WECC,269,5,1500,0,0,38.38867,-121.93864,14
63932,63932,Titan Solar 1 (CA),TITN1,CA,Imperial,CISO,WECC,180,33.101555,70000,0,2,33.101555,-116.010024,14
63934,63934,Severson Garden,CGS,MN,Waseca,MISO,MRO,180,25,1000,0,0,44.00057,-93.49594,14
63935,63935,Marion Garden,CGS,MN,Rice,MISO,MRO,180,44.25009,1000,0,2,44.25009,-93.27397,14
63937,63937,Lyman Garden,CGS,MN,Dakota,MISO,MRO,180,25,1000,0,0,44.47637,-93.15309,14
63938,63938,Nicollet Garden,CGS,MN,Nicollet,MISO,MRO,180,25,1000,0,0,44.25364,-94.27067,14
63942,63942,Sunpin Blandford,SUNBI,MA,Hampden,ISNE,NPCC,180,20,4700,0,0,42.17337,-73.0247,14
63944,63944,"Blackhorse Farm Solar, LLC CSG",BHF,RI,Bristol,ISNE,NPCC,0,15,3800,0,0,41.7186,-71.2342,14
63945,63945,Clinton Solar 4 LLC CSG,CLIN,IL,Clinton,MISO,SERC,180,52,2000,0,2,38.59587,-89.2751,14
63946,63946,"Vermilion Solar 1, LLC CSG",VERM,IL,Vermilion,MISO,SERC,180,52,2000,0,2,40.12437,-87.6292,14
63950,63950,Erving CSG,ERVIN,MA,Franklin,ISNE,NPCC,180,25,1000,0,0,42.603717,-72.47116,14
63952,63952,Ridge Farm,RIDGE,IL,Vermilion,MISO,MRO,180,60,2000,0,0,39.88821,-87.68593,14
63953,63953,Easthampton CSG,EASTP,MA,Hampshire,ISNE,NPCC,180,15,2500,0,0,42.24781,-72.679837,14
63954,63954,Mendota,MENDS,IL,LaSalle,PJM,MRO,180,25,2000,0,0,41.54863,-89.15986,14
63956,63956,"Palmer Creek Solar, LLC",223,OR,Yamhill,PGE,WECC,0,25,2300,0,0,45.18484,-123.10175,14
63957,63957,"Day Hill Solar, LLC",221,OR,Clackamas,PGE,WECC,0,20,2300,0,0,45.26866,-122.32942,14
63958,63958,"SSD Marion 3, LLC",1,OR,Marion,PGE,WECC,180,0,2000,0,2,44.985,-122.938,14
63959,63959,"SSD Marion 5, LLC",1,OR,Marion,PGE,WECC,180,0,2000,0,2,45.11601,-122.793791,14
63960,63960,"SSD Marion 6, LLC",1,OR,Marion,PGE,WECC,180,0,2000,0,2,45.254,-122.806,14
63961,63961,"SSD Clackamas 1, LLC",1,OR,Clackamas,PGE,WECC,180,0,4000,0,2,45.42,-122.333,14
63962,63962,"SSD Clackamas 4, LLC",1,OR,Clackamas,PGE,WECC,180,0,2000,0,2,45.102,-122.662,14
63963,63963,"SSD Clackamas 7, LLC",1,OR,Clackamas,PGE,WECC,180,0,2000,0,2,45.182,-122.591,14
63964,63964,"SSD Marion 1, LLC",1,OR,Marion,PGE,WECC,180,45.139507,2000,0,2,45.139507,-122.904499,14
63965,63965,"Danville Farm, LLC",1,VA,Pittsylvania,PJM,SERC,180,36.591,12000,2,2,36.591,-79.302,14
63969,63969,SulusSolar35,SS35,OR,Clackamas,PGE,WECC,5,25,3000,0,0,45.140551,-122.649655,14
63970,63970,7185 13th Pl. NW,10020,DC,District of Columbia,PJM,RFC,180,5,900,0,0,38.977175,-77.031405,14
63973,63973,Cardinal Solar LLC,CARD,SC,Marion,CPLE,SERC,0,34.199824,7000,0,2,34.199824,-79.38585,14
63974,63974,"Hayes Solar, LLC",HAYES,NC,Surry,DUK,SERC,90,36.388216,3000,0,2,36.388216,-80.737407,14
